"","location_dest","location_origin","total","long_origin","lat_origin","long_dest","lat_dest"
"300","Atlanta GA","Milwaukee WI",3606,-87.89658333,42.94722222,-84.42694444,33.64044444
"301","Atlanta GA","Raleigh NC",5418,-78.78747222,35.87763889,-84.42694444,33.64044444
"302","Atlanta GA","Columbus-Starkville-West Point MS",964,-88.59136861,33.45033444,-84.42694444,33.64044444
"303","Atlanta GA","Minneapolis MN",5369,-93.21138889,45.145,-84.42694444,33.64044444
"304","Atlanta GA","Harrisburg PA",1789,-76.85147222,40.21713889,-84.42694444,33.64044444
"305","Atlanta GA","Springfield MO",1170,-93.38685806,37.24432611,-84.42694444,33.64044444
"306","Atlanta GA","Los Angeles CA",5402,-118.4080744,33.94253611,-84.42694444,33.64044444
"307","Atlanta GA","Akron OH",3905,-81.46693944,41.0375,-84.42694444,33.64044444
"308","Atlanta GA","Omaha NE",1731,-96.11227778,41.196,-84.42694444,33.64044444
"309","Atlanta GA","San Juan PR",1872,-66.09883333,18.45675,-84.42694444,33.64044444
"310","Atlanta GA","Lewisburg WV",185,-80.39947222,37.85830556,-84.42694444,33.64044444
"311","Atlanta GA","Madison WI",384,-89.18553833,43.10491444,-84.42694444,33.64044444
"312","Atlanta GA","Charleston SC",4494,-80.04050583,32.89864639,-84.42694444,33.64044444
"313","Atlanta GA","Jackson WY",118,-110.7377389,43.60732417,-84.42694444,33.64044444
"314","Atlanta GA","Islip NY",215,-73.10021194,40.7952425,-84.42694444,33.64044444
"315","Atlanta GA","Valparaiso FL",3045,-86.5254,30.48325,-84.42694444,33.64044444
"316","Atlanta GA","Phoenix AZ",4607,-112.0825614,33.68831667,-84.42694444,33.64044444
"317","Atlanta GA","Evansville IN",1151,-87.53062667,38.03799139,-84.42694444,33.64044444
"318","Atlanta GA","San Diego CA",2855,-117.1395664,32.81573306,-84.42694444,33.64044444
"319","Atlanta GA","Daytona Beach FL",2412,-81.05805556,29.17991667,-84.42694444,33.64044444
"320","Atlanta GA","Buffalo NY",3575,-78.71658528,42.86200306,-84.42694444,33.64044444
"321","Atlanta GA","Green Bay WI",93,-88.12959,44.48507333,-84.42694444,33.64044444
"322","Atlanta GA","Wilmington NC",1991,-77.90255556,34.27061111,-84.42694444,33.64044444
"323","Atlanta GA","Kansas City MO",4140,-94.71390556,39.29760528,-84.42694444,33.64044444
"324","Atlanta GA","Hayden CO",107,-107.2176597,40.48118028,-84.42694444,33.64044444
"325","Atlanta GA","Toledo OH",120,-83.48226139,41.56487194,-84.42694444,33.64044444
"326","Atlanta GA","Ft. Lauderdale FL",7666,-80.15275,26.07258333,-84.42694444,33.64044444
"327","Atlanta GA","Burlington VT",500,-73.1503125,44.47300361,-84.42694444,33.64044444
"328","Atlanta GA","El Paso TX",575,-106.3778056,31.80666667,-84.42694444,33.64044444
"329","Atlanta GA","Lafayette LA",995,-91.987655,30.20527972,-84.42694444,33.64044444
"330","Atlanta GA","Gainesville FL",2064,-82.27177778,29.69005556,-84.42694444,33.64044444
"331","Atlanta GA","Charlotte NC",6722,-80.94312583,35.21401111,-84.42694444,33.64044444
"332","Atlanta GA","Las Vegas NV",4761,-115.1327708,35.97636444,-84.42694444,33.64044444
"333","Atlanta GA","Knoxville TN",2431,-83.87365389,35.96383361,-84.42694444,33.64044444
"334","Atlanta GA","Des Moines IA",1115,-93.66068222,41.53493306,-84.42694444,33.64044444
"335","Atlanta GA","Baltimore MD",5972,-76.66819833,39.17540167,-84.42694444,33.64044444
"336","Atlanta GA","Allentown PA",853,-75.48830556,40.57027778,-84.42694444,33.64044444
"337","Atlanta GA","Denver CO",5903,-104.8492942,39.57012833,-84.42694444,33.64044444
"338","Atlanta GA","Brunswick GA",925,-81.46630556,31.25902778,-84.42694444,33.64044444
"339","Atlanta GA","Roanoke VA",1731,-79.97542833,37.32546833,-84.42694444,33.64044444
"340","Atlanta GA","Baton Rouge LA",2663,-91.14963444,30.53316083,-84.42694444,33.64044444
"341","Atlanta GA","Savannah GA",3888,-81.20213889,32.12758333,-84.42694444,33.64044444
"342","Atlanta GA","Detroit MI",5612,-83.00986111,42.40919444,-84.42694444,33.64044444
"343","Atlanta GA","Fayetteville/Springdale/Rogers AR",1768,-94.30681111,36.28186944,-84.42694444,33.64044444
"344","Atlanta GA","Tucson AZ",667,-111.1728611,32.14308333,-84.42694444,33.64044444
"345","Atlanta GA","Pensacola FL",4430,-87.18744444,30.47330556,-84.42694444,33.64044444
"346","Atlanta GA","Jacksonville FL",5656,-81.80594722,30.27778889,-84.42694444,33.64044444
"347","Atlanta GA","New York NY",12786,-73.97208306,40.74260167,-84.42694444,33.64044444
"348","Atlanta GA","Dothan AL",1397,-85.44962889,31.32133917,-84.42694444,33.64044444
"349","Atlanta GA","Panama City FL",2548,-85.68280556,30.21208333,-84.42694444,33.64044444
"350","Atlanta GA","Houston TX",8584,-95.55277778,30.06186111,-84.42694444,33.64044444
"351","Atlanta GA","Windsor Locks CT",2141,-72.68322833,41.93887417,-84.42694444,33.64044444
"352","Atlanta GA","Miami FL",6623,-80.29055556,25.79325,-84.42694444,33.64044444
"353","Atlanta GA","Bangor ME",270,-68.82813889,44.80744444,-84.42694444,33.64044444
"354","Atlanta GA","Peoria IL",623,-89.6134025,40.79525917,-84.42694444,33.64044444
"355","Atlanta GA","Oakland CA",88,-122.2207167,37.72129083,-84.42694444,33.64044444
"356","Atlanta GA","Oklahoma City OK",1884,-97.82354556,35.4880825,-84.42694444,33.64044444
"357","Atlanta GA","White Plains NY",2158,-73.70757444,41.06695778,-84.42694444,33.64044444
"358","Atlanta GA","Pittsburgh PA",4557,-79.93016889,40.35440139,-84.42694444,33.64044444
"359","Atlanta GA","Little Rock AR",2526,-92.22424556,34.72939611,-84.42694444,33.64044444
"360","Atlanta GA","Colorado Springs CO",591,-104.5698933,38.94574889,-84.42694444,33.64044444
"361","Atlanta GA","Chattanooga TN",2086,-85.20378778,35.03526833,-84.42694444,33.64044444
"362","Atlanta GA","Seattle WA",2571,-122.3019561,47.52998917,-84.42694444,33.64044444
"363","Atlanta GA","Honolulu HI",637,-157.9224072,21.31869111,-84.42694444,33.64044444
"364","Atlanta GA","Anchorage AK",115,-149.9961856,61.17432028,-84.42694444,33.64044444
"365","Atlanta GA","Wilkes-Barre/Scranton PA",586,-75.7242675,41.33814944,-84.42694444,33.64044444
"366","Atlanta GA","Chicago IL",10706,-87.60791167,41.85884389,-84.42694444,33.64044444
"367","Atlanta GA","Eagle CO",109,-106.9176953,39.64256778,-84.42694444,33.64044444
"368","Atlanta GA","Melbourne FL",2000,-80.64580556,28.10275,-84.42694444,33.64044444
"369","Atlanta GA","Asheville NC",1936,-82.54180556,35.43619444,-84.42694444,33.64044444
"370","Atlanta GA","Richmond VA",4536,-77.52498667,37.4065375,-84.42694444,33.64044444
"371","Atlanta GA","Valdosta GA",938,-83.27672222,30.7825,-84.42694444,33.64044444
"372","Atlanta GA","Myrtle Beach SC",1854,-78.92833333,33.67975,-84.42694444,33.64044444
"373","Atlanta GA","Charlottesville VA",786,-78.45286111,38.13863889,-84.42694444,33.64044444
"374","Atlanta GA","Meridian MS",674,-88.75120556,32.33313333,-84.42694444,33.64044444
"375","Atlanta GA","Reno NV",169,-119.8754169,39.66738111,-84.42694444,33.64044444
"376","Atlanta GA","St Louis MO",3956,-90.50830417,38.72752,-84.42694444,33.64044444
"377","Atlanta GA","Monroe LA",983,-92.03768778,32.51086556,-84.42694444,33.64044444
"378","Atlanta GA","Sacramento CA",682,-121.2975908,38.55389694,-84.42694444,33.64044444
"379","Atlantic City NJ","Atlanta GA",113,-84.42694444,33.64044444,-74.57716667,39.45758333
"380","Augusta GA","Houston TX",1,-95.55277778,30.06186111,-81.96449611,33.369955
"381","Augusta GA","New York NY",7,-73.97208306,40.74260167,-81.96449611,33.369955
"382","Augusta GA","Atlanta GA",2381,-84.42694444,33.64044444,-81.96449611,33.369955
"383","Augusta GA","Charlotte NC",17,-80.94312583,35.21401111,-81.96449611,33.369955
"384","Austin TX","Las Vegas NV",1232,-115.1327708,35.97636444,-97.66987194,30.19453278
"385","Austin TX","San Jose CA",968,-121.8197947,37.33287306,-97.66987194,30.19453278
"386","Austin TX","Chantilly VA",631,-77.45580972,38.94453194,-97.66987194,30.19453278
"387","Austin TX","Birmingham AL",1,-86.75354972,33.56294306,-97.66987194,30.19453278
"388","Austin TX","Minneapolis MN",54,-93.21138889,45.145,-97.66987194,30.19453278
"389","Austin TX","Philadelphia PA",290,-75.24114083,39.87195278,-97.66987194,30.19453278
"390","Austin TX","Raleigh NC",231,-78.78747222,35.87763889,-97.66987194,30.19453278
"391","Austin TX","Dallas-Fort Worth TX",5508,-97.0372,32.89595056,-97.66987194,30.19453278
"392","Austin TX","Nashville TN",795,-86.67818222,36.12447667,-97.66987194,30.19453278
"393","Austin TX","Tulsa OK",90,-95.984635,36.0396275,-97.66987194,30.19453278
"394","Austin TX","San Diego CA",715,-117.1395664,32.81573306,-97.66987194,30.19453278
"395","Austin TX","Harlingen TX",366,-97.65439389,26.22850611,-97.66987194,30.19453278
"396","Austin TX","Dallas TX",5583,-96.80027778,32.77333333,-97.66987194,30.19453278
"397","Austin TX","Midland TX",471,-102.2019139,31.94252778,-97.66987194,30.19453278
"398","Austin TX","Boston MA",368,-71.00517917,42.3643475,-97.66987194,30.19453278
"399","Austin TX","Newark NJ",939,-74.16866056,40.69249722,-97.66987194,30.19453278
"400","Austin TX","Covington KY",653,-84.6621725,39.04614278,-97.66987194,30.19453278
"401","Austin TX","Salt Lake City UT",550,-111.9777731,40.78838778,-97.66987194,30.19453278
"402","Austin TX","Jacksonville FL",229,-81.80594722,30.27778889,-97.66987194,30.19453278
"403","Austin TX","San Antonio TX",2,-98.46977778,29.53369444,-97.66987194,30.19453278
"404","Austin TX","Santa Ana CA",246,-117.8682225,33.67565861,-97.66987194,30.19453278
"405","Austin TX","Houston TX",6014,-95.55277778,30.06186111,-97.66987194,30.19453278
"406","Austin TX","Cleveland OH",380,-81.68333333,41.5175,-97.66987194,30.19453278
"407","Austin TX","New Orleans LA",443,-90.08166667,29.95194444,-97.66987194,30.19453278
"408","Austin TX","Knoxville TN",3,-83.87365389,35.96383361,-97.66987194,30.19453278
"409","Austin TX","Kansas City MO",459,-94.71390556,39.29760528,-97.66987194,30.19453278
"410","Austin TX","Albuquerque NM",433,-106.6091944,35.04022222,-97.66987194,30.19453278
"411","Austin TX","Oakland CA",236,-122.2207167,37.72129083,-97.66987194,30.19453278
"412","Austin TX","Seattle WA",147,-122.3019561,47.52998917,-97.66987194,30.19453278
"413","Austin TX","Los Angeles CA",1732,-118.4080744,33.94253611,-97.66987194,30.19453278
"414","Austin TX","Ft. Lauderdale FL",481,-80.15275,26.07258333,-97.66987194,30.19453278
"415","Austin TX","Denver CO",2719,-104.8492942,39.57012833,-97.66987194,30.19453278
"416","Austin TX","Charlotte NC",660,-80.94312583,35.21401111,-97.66987194,30.19453278
"417","Austin TX","Atlanta GA",2255,-84.42694444,33.64044444,-97.66987194,30.19453278
"418","Austin TX","Chicago IL",3228,-87.60791167,41.85884389,-97.66987194,30.19453278
"419","Austin TX","Tucson AZ",229,-111.1728611,32.14308333,-97.66987194,30.19453278
"420","Austin TX","Ontario CA",304,-117.6011944,34.056,-97.66987194,30.19453278
"421","Austin TX","St Louis MO",95,-90.50830417,38.72752,-97.66987194,30.19453278
"422","Austin TX","Tampa FL",367,-82.53325,27.97547222,-97.66987194,30.19453278
"423","Austin TX","Oklahoma City OK",87,-97.82354556,35.4880825,-97.66987194,30.19453278
"424","Austin TX","New York NY",1356,-73.97208306,40.74260167,-97.66987194,30.19453278
"425","Austin TX","Orlando FL",632,-81.43708333,28.28980556,-97.66987194,30.19453278
"426","Austin TX","Memphis TN",835,-90.05397694,35.20069278,-97.66987194,30.19453278
"427","Austin TX","Phoenix AZ",2786,-112.0825614,33.68831667,-97.66987194,30.19453278
"428","Austin TX","Lubbock TX",690,-101.8227778,33.66363889,-97.66987194,30.19453278
"429","Austin TX","Long Beach CA",245,-118.1516111,33.81772222,-97.66987194,30.19453278
"430","Austin TX","Baltimore MD",728,-76.66819833,39.17540167,-97.66987194,30.19453278
"431","Austin TX","Indianapolis IN",218,-86.29438056,39.83070944,-97.66987194,30.19453278
"432","Austin TX","El Paso TX",1344,-106.3778056,31.80666667,-97.66987194,30.19453278
"433","Austin TX","San Francisco CA",609,-122.3748433,37.61900194,-97.66987194,30.19453278
"434","Bakersfield CA","Modesto CA",1,-120.9544214,37.62581722,-119.0567681,35.43359806
"435","Bakersfield CA","Sacramento CA",229,-121.2975908,38.55389694,-119.0567681,35.43359806
"436","Bakersfield CA","Inyokern CA",1,-117.8295122,35.65884306,-119.0567681,35.43359806
"437","Bakersfield CA","Los Angeles CA",902,-118.4080744,33.94253611,-119.0567681,35.43359806
"438","Bakersfield CA","Las Vegas NV",102,-115.1327708,35.97636444,-119.0567681,35.43359806
"439","Bakersfield CA","Phoenix AZ",1194,-112.0825614,33.68831667,-119.0567681,35.43359806
"440","Bakersfield CA","Denver CO",533,-104.8492942,39.57012833,-119.0567681,35.43359806
"441","Bakersfield CA","San Jose CA",1,-121.8197947,37.33287306,-119.0567681,35.43359806
"442","Bakersfield CA","San Francisco CA",941,-122.3748433,37.61900194,-119.0567681,35.43359806
"443","Bakersfield CA","San Diego CA",224,-117.1395664,32.81573306,-119.0567681,35.43359806
"444","Bakersfield CA","Salt Lake City UT",371,-111.9777731,40.78838778,-119.0567681,35.43359806
"445","Baltimore MD","Minneapolis MN",1017,-93.21138889,45.145,-76.66819833,39.17540167
"446","Baltimore MD","Albuquerque NM",546,-106.6091944,35.04022222,-76.66819833,39.17540167
"447","Baltimore MD","Raleigh NC",2078,-78.78747222,35.87763889,-76.66819833,39.17540167
"448","Baltimore MD","Harrisburg PA",1,-76.85147222,40.21713889,-76.66819833,39.17540167
"449","Baltimore MD","Ft. Lauderdale FL",2704,-80.15275,26.07258333,-76.66819833,39.17540167
"450","Baltimore MD","Philadelphia PA",660,-75.24114083,39.87195278,-76.66819833,39.17540167
"451","Baltimore MD","Houston TX",2990,-95.55277778,30.06186111,-76.66819833,39.17540167
"452","Baltimore MD","New Orleans LA",391,-90.08166667,29.95194444,-76.66819833,39.17540167
"453","Baltimore MD","Rochester NY",865,-77.67238389,43.11886611,-76.66819833,39.17540167
"454","Baltimore MD","West Palm Beach FL",1353,-80.22148111,26.84537306,-76.66819833,39.17540167
"455","Baltimore MD","Daytona Beach FL",32,-81.05805556,29.17991667,-76.66819833,39.17540167
"456","Baltimore MD","Cleveland OH",2562,-81.68333333,41.5175,-76.66819833,39.17540167
"457","Baltimore MD","Birmingham AL",1038,-86.75354972,33.56294306,-76.66819833,39.17540167
"458","Baltimore MD","Austin TX",730,-97.66987194,30.19453278,-76.66819833,39.17540167
"459","Baltimore MD","Newark NJ",508,-74.16866056,40.69249722,-76.66819833,39.17540167
"460","Baltimore MD","Chicago IL",6328,-87.60791167,41.85884389,-76.66819833,39.17540167
"461","Baltimore MD","San Diego CA",729,-117.1395664,32.81573306,-76.66819833,39.17540167
"462","Baltimore MD","Providence RI",3981,-71.42822111,41.72399917,-76.66819833,39.17540167
"463","Baltimore MD","San Juan PR",318,-66.09883333,18.45675,-76.66819833,39.17540167
"464","Baltimore MD","Jacksonville FL",1066,-81.80594722,30.27778889,-76.66819833,39.17540167
"465","Baltimore MD","New York NY",1123,-73.97208306,40.74260167,-76.66819833,39.17540167
"466","Baltimore MD","Miami FL",929,-80.29055556,25.79325,-76.66819833,39.17540167
"467","Baltimore MD","St Louis MO",1676,-90.50830417,38.72752,-76.66819833,39.17540167
"468","Baltimore MD","Columbus OH",1681,-82.89188278,39.99798528,-76.66819833,39.17540167
"469","Baltimore MD","Kansas City MO",1025,-94.71390556,39.29760528,-76.66819833,39.17540167
"470","Baltimore MD","Albany NY",2297,-73.80297861,42.74811944,-76.66819833,39.17540167
"471","Baltimore MD","Little Rock AR",366,-92.22424556,34.72939611,-76.66819833,39.17540167
"472","Baltimore MD","Denver CO",2655,-104.8492942,39.57012833,-76.66819833,39.17540167
"473","Baltimore MD","Burlington VT",538,-73.1503125,44.47300361,-76.66819833,39.17540167
"474","Baltimore MD","Portland ME",995,-70.30875,43.64616667,-76.66819833,39.17540167
"475","Baltimore MD","Nashville TN",2502,-86.67818222,36.12447667,-76.66819833,39.17540167
"476","Baltimore MD","Oklahoma City OK",366,-97.82354556,35.4880825,-76.66819833,39.17540167
"477","Baltimore MD","Sarasota FL",245,-82.55411111,27.39533333,-76.66819833,39.17540167
"478","Baltimore MD","Memphis TN",783,-90.05397694,35.20069278,-76.66819833,39.17540167
"479","Baltimore MD","Manchester NH",3628,-71.43705583,42.93451639,-76.66819833,39.17540167
"480","Baltimore MD","Phoenix AZ",2103,-112.0825614,33.68831667,-76.66819833,39.17540167
"481","Baltimore MD","Los Angeles CA",897,-118.4080744,33.94253611,-76.66819833,39.17540167
"482","Baltimore MD","Dallas-Fort Worth TX",2309,-97.0372,32.89595056,-76.66819833,39.17540167
"483","Baltimore MD","Seattle WA",242,-122.3019561,47.52998917,-76.66819833,39.17540167
"484","Baltimore MD","Detroit MI",3101,-83.00986111,42.40919444,-76.66819833,39.17540167
"485","Baltimore MD","Norfolk VA",1675,-76.32066389,36.66561833,-76.66819833,39.17540167
"486","Baltimore MD","Las Vegas NV",1628,-115.1327708,35.97636444,-76.66819833,39.17540167
"487","Baltimore MD","Tampa FL",3402,-82.53325,27.97547222,-76.66819833,39.17540167
"488","Baltimore MD","Pittsburgh PA",1043,-79.93016889,40.35440139,-76.66819833,39.17540167
"489","Baltimore MD","Dayton OH",980,-84.219375,39.90237583,-76.66819833,39.17540167
"490","Baltimore MD","Atlanta GA",5978,-84.42694444,33.64044444,-76.66819833,39.17540167
"491","Baltimore MD","San Antonio TX",730,-98.46977778,29.53369444,-76.66819833,39.17540167
"492","Baltimore MD","Salt Lake City UT",728,-111.9777731,40.78838778,-76.66819833,39.17540167
"493","Baltimore MD","Buffalo NY",2439,-78.71658528,42.86200306,-76.66819833,39.17540167
"494","Baltimore MD","Louisville KY",1483,-85.66372222,38.228,-76.66819833,39.17540167
"495","Baltimore MD","Jackson MS",666,-90.22253167,32.3347725,-76.66819833,39.17540167
"496","Baltimore MD","Milwaukee WI",1293,-87.89658333,42.94722222,-76.66819833,39.17540167
"497","Baltimore MD","Roanoke VA",1,-79.97542833,37.32546833,-76.66819833,39.17540167
"498","Baltimore MD","Islip NY",2438,-73.10021194,40.7952425,-76.66819833,39.17540167
"499","Baltimore MD","Charlotte NC",3684,-80.94312583,35.21401111,-76.66819833,39.17540167
"500","Baltimore MD","Orlando FL",4926,-81.43708333,28.28980556,-76.66819833,39.17540167
"501","Baltimore MD","Indianapolis IN",1003,-86.29438056,39.83070944,-76.66819833,39.17540167
"502","Baltimore MD","Boston MA",4797,-71.00517917,42.3643475,-76.66819833,39.17540167
"503","Baltimore MD","Ft. Myers FL",1335,-81.86325,26.58661111,-76.66819833,39.17540167
"504","Baltimore MD","Covington KY",1235,-84.6621725,39.04614278,-76.66819833,39.17540167
"505","Baltimore MD","Windsor Locks CT",2880,-72.68322833,41.93887417,-76.66819833,39.17540167
"506","Baltimore MD","San Francisco CA",366,-122.3748433,37.61900194,-76.66819833,39.17540167
"507","Bangor ME","Covington KY",127,-84.6621725,39.04614278,-68.82813889,44.80744444
"508","Bangor ME","Minneapolis MN",11,-93.21138889,45.145,-68.82813889,44.80744444
"509","Bangor ME","New York NY",338,-73.97208306,40.74260167,-68.82813889,44.80744444
"510","Bangor ME","Boston MA",794,-71.00517917,42.3643475,-68.82813889,44.80744444
